date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:20:56	2004/2004	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Mar%202020%2000:37:02%20GMT	https://bookwritingfounders.com/assets/images/services/author-website/profitable.svg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/author-website/profitable.svg	(from https://bookwritingfounders.com/ghost-writing)
13:20:56	2385142/2385142	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Aug%202019%2003:37:00%20GMT	https://bookwritingfounders.com/assets/images/services/ghost-writing/newhomebanner.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/ghost-writing/newhomebanner.jpg	(from https://bookwritingfounders.com/ghost-writing)
13:20:56	4976/4976	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Mar%202020%2000:37:04%20GMT	https://bookwritingfounders.com/assets/images/services/author-website/secure-ownership.svg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/author-website/secure-ownership.svg	(from https://bookwritingfounders.com/ghost-writing)
13:20:56	8839/8839	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Mar%202020%2000:37:10%20GMT	https://bookwritingfounders.com/assets/images/services/author-website/qualified-experts.svg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/author-website/qualified-experts.svg	(from https://bookwritingfounders.com/ghost-writing)
13:20:57	3486/3486	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Mar%202020%2000:37:14%20GMT	https://bookwritingfounders.com/assets/images/services/author-website/authentic-research.svg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/author-website/authentic-research.svg	(from https://bookwritingfounders.com/ghost-writing)
13:20:57	5138/5138	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2003%20Mar%202020%2000:36:54%20GMT	https://bookwritingfounders.com/assets/images/services/author-website/professional-excellence.svg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/author-website/professional-excellence.svg	(from https://bookwritingfounders.com/ghost-writing)
13:20:57	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Mar%202021%2008:20:57%20GMT	https://bookwritingfounders.com/assets/images/popup.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/popup.png	(from https://bookwritingfounders.com/ghost-writing)
13:20:59	571885/571885	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Aug%202019%2000:48:22%20GMT	https://bookwritingfounders.com/assets/images/editing.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/editing.jpg	(from https://bookwritingfounders.com/editing)
13:20:59	401614/401614	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202019%2020:07:42%20GMT	https://bookwritingfounders.com/assets/images/services/editing/editing.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/editing/editing.png	(from https://bookwritingfounders.com/editing)
13:21:01	671529/671529	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202019%2001:18:00%20GMT	https://bookwritingfounders.com/assets/images/books/book-5.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/book-5.jpg	(from https://bookwritingfounders.com/editing)
13:21:01	777144/777144	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202019%2001:18:00%20GMT	https://bookwritingfounders.com/assets/images/books/book-6.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/book-6.jpg	(from https://bookwritingfounders.com/editing)
13:21:02	1172874/1172874	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202019%2001:18:00%20GMT	https://bookwritingfounders.com/assets/images/books/book-4.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/book-4.jpg	(from https://bookwritingfounders.com/editing)
13:21:03	751397/751397	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202019%2001:18:00%20GMT	https://bookwritingfounders.com/assets/images/books/book-8.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/book-8.jpg	(from https://bookwritingfounders.com/editing)
13:21:03	350264/350264	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202019%2001:18:00%20GMT	https://bookwritingfounders.com/assets/images/books/book-9.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/book-9.jpg	(from https://bookwritingfounders.com/editing)
13:21:03	113345/113345	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202019%2001:18:00%20GMT	https://bookwritingfounders.com/assets/images/books/book-7.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/book-7.jpg	(from https://bookwritingfounders.com/editing)
13:21:03	38369/38369	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Aug%202019%2003:38:20%20GMT	https://bookwritingfounders.com/assets//images/copyediting-services-1-prod-thumb.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/copyediting-services-1-prod-thumb.jpg	(from https://bookwritingfounders.com/editing)
13:21:03	37102/37102	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Aug%202019%2003:39:14%20GMT	https://bookwritingfounders.com/assets//images/copyediting-services-3-prod-thumb1.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/copyediting-services-3-prod-thumb1.jpg	(from https://bookwritingfounders.com/editing)
13:21:04	22822/22822	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Aug%202019%2003:39:24%20GMT	https://bookwritingfounders.com/assets//images/copyediting-services-2-prod-thumb2.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/copyediting-services-2-prod-thumb2.jpg	(from https://bookwritingfounders.com/editing)
13:21:04	354400/354400	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Aug%202019%2000:48:22%20GMT	https://bookwritingfounders.com/assets/images/book-publishing.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/book-publishing.jpg	(from https://bookwritingfounders.com/book-publishing)
13:21:05	423338/423338	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202019%2020:05:22%20GMT	https://bookwritingfounders.com/assets/images/services/book-publishing/book-publishing.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/book-publishing/book-publishing.png	(from https://bookwritingfounders.com/book-publishing)
13:21:06	300813/300813	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202019%2001:18:02%20GMT	https://bookwritingfounders.com/assets/images/books/elvis-cole-15-joe-pike-6-crais-robert-the-wanted.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/elvis-cole-15-joe-pike-6-crais-robert-the-wanted.jpg	(from https://bookwritingfounders.com/book-publishing)
13:21:06	777144/777144	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202019%2001:18:08%20GMT	https://bookwritingfounders.com/assets/images/books/broussard-and-fourcade-2-hoag-tami-the-boy.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/broussard-and-fourcade-2-hoag-tami-the-boy.jpg	(from https://bookwritingfounders.com/book-publishing)
13:21:07	923454/923454	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202019%2001:18:00%20GMT	https://bookwritingfounders.com/assets/images/books/a-tea-shop-mystery-19-childs-laura-plum-tea-crazy.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/a-tea-shop-mystery-19-childs-laura-plum-tea-crazy.jpg	(from https://bookwritingfounders.com/book-publishing)
13:21:08	113345/113345	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202019%2001:18:00%20GMT	https://bookwritingfounders.com/assets/images/books/brown-pierce-iron-gold.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/brown-pierce-iron-gold.jpg	(from https://bookwritingfounders.com/book-publishing)
13:21:08	671529/671529	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202019%2001:18:06%20GMT	https://bookwritingfounders.com/assets/images/books/Adler-Olsen-Jussi-The-Scarred-Woman.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/Adler-Olsen-Jussi-The-Scarred-Woman.jpg	(from https://bookwritingfounders.com/book-publishing)
13:21:11	751397/751397	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202019%2001:18:10%20GMT	https://bookwritingfounders.com/assets/images/books/cleeton-chanel-whenweleftcuba.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/cleeton-chanel-whenweleftcuba.jpg	(from https://bookwritingfounders.com/book-publishing)
13:21:11	350264/350264	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202019%2001:18:04%20GMT	https://bookwritingfounders.com/assets/images/books/crouch-blake-recursion-a-novel.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/crouch-blake-recursion-a-novel.jpg	(from https://bookwritingfounders.com/book-publishing)
13:21:11	1408324/1408324	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202019%2001:18:16%20GMT	https://bookwritingfounders.com/assets/images/books/kingsbridge3-follett-ken-acolumn-of-fire.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/kingsbridge3-follett-ken-acolumn-of-fire.jpg	(from https://bookwritingfounders.com/book-publishing)
13:21:11	1172874/1172874	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202019%2001:18:18%20GMT	https://bookwritingfounders.com/assets/images/books/sacramento1-Rose-Karen-Say-you-resorry.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/sacramento1-Rose-Karen-Say-you-resorry.jpg	(from https://bookwritingfounders.com/book-publishing)
13:21:12	992/992	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2015:58:12%20GMT	https://bookwritingfounders.com/assets/images/customer_logo1.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/customer_logo1.png	(from https://bookwritingfounders.com/book-publishing)
13:21:12	1260685/1260685	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202019%2001:18:02%20GMT	https://bookwritingfounders.com/assets/images/books/epstein-jennifercody-wunderland.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/epstein-jennifercody-wunderland.jpg	(from https://bookwritingfounders.com/book-publishing)
13:21:12	1437/1437	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2015:58:12%20GMT	https://bookwritingfounders.com/assets/images/customer_logo2.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/customer_logo2.png	(from https://bookwritingfounders.com/book-publishing)
13:21:13	1201/1201	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2015:58:13%20GMT	https://bookwritingfounders.com/assets/images/customer_logo3.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/customer_logo3.png	(from https://bookwritingfounders.com/book-publishing)
13:21:13	912/912	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2015:58:13%20GMT	https://bookwritingfounders.com/assets/images/customer_logo4.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/customer_logo4.png	(from https://bookwritingfounders.com/book-publishing)
13:21:13	1507/1507	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2015:58:13%20GMT	https://bookwritingfounders.com/assets/images/customer_logo5.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/customer_logo5.png	(from https://bookwritingfounders.com/book-publishing)
13:21:14	1198/1198	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2015:58:13%20GMT	https://bookwritingfounders.com/assets/images/customer_logo6.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/customer_logo6.png	(from https://bookwritingfounders.com/book-publishing)
13:21:15	731531/731531	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Aug%202019%2000:48:22%20GMT	https://bookwritingfounders.com/assets/images/ebook.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/ebook.jpg	(from https://bookwritingfounders.com/ebook-writing)
13:21:15	282522/282522	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202019%2020:07:24%20GMT	https://bookwritingfounders.com/assets/images/services/ebook-writing/ebook-writing.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/ebook-writing/ebook-writing.png	(from https://bookwritingfounders.com/ebook-writing)
13:21:16	67263/67263	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202019%2001:18:02%20GMT	https://bookwritingfounders.com/assets/images/books/Green-Jane%20-%20Another%20Piece%20of%20My%20Heart.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/Green-Jane%20-%20Another%20Piece%20of%20My%20Heart.jpg	(from https://bookwritingfounders.com/ebook-writing)
13:21:16	1203057/1203057	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202019%2001:18:02%20GMT	https://bookwritingfounders.com/assets/images/books/Giffin-Emily-All-We-Ever-Wanted.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/Giffin-Emily-All-We-Ever-Wanted.jpg	(from https://bookwritingfounders.com/ebook-writing)
13:21:17	214701/214701	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202019%2001:18:04%20GMT	https://bookwritingfounders.com/assets/images/books/Hamilton-PeterF-Salvation.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/Hamilton-PeterF-Salvation.jpg	(from https://bookwritingfounders.com/ebook-writing)
13:21:18	194725/194725	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202019%2001:18:04%20GMT	https://bookwritingfounders.com/assets/images/books/Green-Jane-Falling.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/Green-Jane-Falling.jpg	(from https://bookwritingfounders.com/ebook-writing)
13:21:18	474051/474051	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202019%2001:18:10%20GMT	https://bookwritingfounders.com/assets/images/books/Quick-Amanda-The-Girl-Who-Knew-Too-Much.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/Quick-Amanda-The-Girl-Who-Knew-Too-Much.jpg	(from https://bookwritingfounders.com/ebook-writing)
13:21:19	84286/84286	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202019%2001:18:06%20GMT	https://bookwritingfounders.com/assets/images/books/Rooney-sally-Normal-People.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/Rooney-sally-Normal-People.jpg	(from https://bookwritingfounders.com/ebook-writing)
13:21:19	1012414/1012414	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202019%2001:18:06%20GMT	https://bookwritingfounders.com/assets/images/books/Orange-Tommy-There-There.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/Orange-Tommy-There-There.jpg	(from https://bookwritingfounders.com/ebook-writing)
13:21:19	806964/806964	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202019%2001:18:10%20GMT	https://bookwritingfounders.com/assets/images/books/Scottoline-Lisa-Someone-Knows.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/Scottoline-Lisa-Someone-Knows.jpg	(from https://bookwritingfounders.com/ebook-writing)
13:21:20	433234/433234	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202019%2001:18:14%20GMT	https://bookwritingfounders.com/assets/images/books/Wolitzer-Meg-The-Female-Persuasion.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/books/Wolitzer-Meg-The-Female-Persuasion.jpg	(from https://bookwritingfounders.com/ebook-writing)
13:21:20	576196/576196	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Aug%202019%2000:48:22%20GMT	https://bookwritingfounders.com/assets/images/book-marketing.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/book-marketing.jpg	(from https://bookwritingfounders.com/book-marketing)
13:21:20	427168/427168	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202019%2020:05:10%20GMT	https://bookwritingfounders.com/assets/images/services/book-marketing/book-marketing.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/book-marketing/book-marketing.png	(from https://bookwritingfounders.com/book-marketing)
13:21:21	302756/302756	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202019%2020:06:02%20GMT	https://bookwritingfounders.com/assets/images/services/copyrights-protection/copyrights-protection.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/copyrights-protection/copyrights-protection.png	(from https://bookwritingfounders.com/copyrights-protection)
13:21:22	379175/379175	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Aug%202019%2000:48:22%20GMT	https://bookwritingfounders.com/assets/images/author-website.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/author-website.jpg	(from https://bookwritingfounders.com/author-website)
13:21:22	1271800/1271800	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Aug%202019%2000:48:22%20GMT	https://bookwritingfounders.com/assets/images/copyright-protection.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/copyright-protection.jpg	(from https://bookwritingfounders.com/copyrights-protection)
13:21:22	176214/176214	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202019%2020:04:24%20GMT	https://bookwritingfounders.com/assets/images/services/author-website/author-website.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/author-website/author-website.png	(from https://bookwritingfounders.com/author-website)
13:21:23	329992/329992	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202019%2020:08:16%20GMT	https://bookwritingfounders.com/assets/images/services/professional-audio-book/professional-audio-book.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/professional-audio-book/professional-audio-book.png	(from https://bookwritingfounders.com/professional-audio-book)
13:21:23	1043718/1043718	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Aug%202019%2000:48:20%20GMT	https://bookwritingfounders.com/assets/images/audio-book.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/audio-book.jpg	(from https://bookwritingfounders.com/professional-audio-book)
13:21:23	538537/538537	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Aug%202019%2000:48:22%20GMT	https://bookwritingfounders.com/assets/images/video-trailer.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/video-trailer.jpg	(from https://bookwritingfounders.com/Book-Video-Trailer)
13:21:23	313863/313863	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202019%2020:05:44%20GMT	https://bookwritingfounders.com/assets/images/services/book-video-trailer/book-video-trailer.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/book-video-trailer/book-video-trailer.png	(from https://bookwritingfounders.com/Book-Video-Trailer)
13:21:24	195146/195146	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Aug%202019%2004:48:50%20GMT	https://bookwritingfounders.com/assets/videos/videothumb-01.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/videos/videothumb-01.jpg	(from https://bookwritingfounders.com/Book-Video-Trailer)
13:21:24	134818/134818	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Aug%202019%2004:48:50%20GMT	https://bookwritingfounders.com/assets/videos/videothumb-02.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/videos/videothumb-02.jpg	(from https://bookwritingfounders.com/Book-Video-Trailer)
13:21:25	142067/142067	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Aug%202019%2004:48:52%20GMT	https://bookwritingfounders.com/assets/videos/videothumb-03.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/videos/videothumb-03.jpg	(from https://bookwritingfounders.com/Book-Video-Trailer)
13:21:25	131372/131372	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Aug%202019%2004:48:52%20GMT	https://bookwritingfounders.com/assets/videos/videothumb-04.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/videos/videothumb-04.jpg	(from https://bookwritingfounders.com/Book-Video-Trailer)
13:21:25	177690/177690	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Aug%202019%2004:48:54%20GMT	https://bookwritingfounders.com/assets/videos/videothumb-05.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/videos/videothumb-05.jpg	(from https://bookwritingfounders.com/Book-Video-Trailer)
13:21:26	127969/127969	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Aug%202019%2004:48:54%20GMT	https://bookwritingfounders.com/assets/videos/videothumb-06.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/videos/videothumb-06.jpg	(from https://bookwritingfounders.com/Book-Video-Trailer)
13:21:29	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2008:21:27%20GMT	http://bookwritingfounders.com/order?pack=14	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/order.f1dab3.delayed	(from https://bookwritingfounders.com/book-cover-design)
13:21:29	441446/441446	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202019%2020:04:50%20GMT	https://bookwritingfounders.com/assets/images/services/book-cover-design/book-cover-design.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/book-cover-design/book-cover-design.png	(from https://bookwritingfounders.com/book-cover-design)
13:21:29	830447/830447	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Aug%202019%2000:48:22%20GMT	https://bookwritingfounders.com/assets/images/book-cover-design.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/book-cover-design.jpg	(from https://bookwritingfounders.com/book-cover-design)
13:21:31	14842/14842	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Mar%202021%2008:21:30%20GMT	https://bookwritingfounders.com/order?pack=14	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/orderdab3.html	(from https://bookwritingfounders.com/book-cover-design)
13:21:31	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2008:21:30%20GMT	http://bookwritingfounders.com/order?pack=15	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/order9187	(from https://bookwritingfounders.com/book-cover-design)
13:21:31	14842/14842	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Mar%202021%2008:21:31%20GMT	https://bookwritingfounders.com/order?pack=15	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/order9187.html	(from https://bookwritingfounders.com/book-cover-design)
13:21:31	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2008:21:31%20GMT	http://bookwritingfounders.com/order?pack=16	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/order1cf8	(from https://bookwritingfounders.com/book-cover-design)
13:21:32	14842/14842	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Mar%202021%2008:21:31%20GMT	https://bookwritingfounders.com/order?pack=16	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/order1cf8.html	(from https://bookwritingfounders.com/book-cover-design)
13:21:32	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2008:21:32%20GMT	http://bookwritingfounders.com/order?pack=17	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/orderf8c1	(from https://bookwritingfounders.com/book-cover-design)
13:21:33	14842/14842	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Mar%202021%2008:21:32%20GMT	https://bookwritingfounders.com/order?pack=17	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/orderf8c1.html	(from https://bookwritingfounders.com/book-cover-design)
13:21:33	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2008:21:32%20GMT	http://bookwritingfounders.com/order?pack=18	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/order13f9	(from https://bookwritingfounders.com/book-cover-design)
13:21:33	14842/14842	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Mar%202021%2008:21:33%20GMT	https://bookwritingfounders.com/order?pack=18	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/order13f9.html	(from https://bookwritingfounders.com/book-cover-design)
13:21:36	341872/341872	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202019%2020:06:20%20GMT	https://bookwritingfounders.com/assets/images/services/custom-book-illustration/custom-book-illustration.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/custom-book-illustration/custom-book-illustration.png	(from https://bookwritingfounders.com/custom-book-illustration)
13:21:36	752527/752527	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Aug%202019%2000:48:22%20GMT	https://bookwritingfounders.com/assets/images/custome-book-illustration.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/custome-book-illustration.jpg	(from https://bookwritingfounders.com/custom-book-illustration)
13:21:37	248693/248693	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Aug%202019%2016:52:12%20GMT	https://bookwritingfounders.com/assets//images/client-logo/awp-logo-1.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/client-logo/awp-logo-1.png	(from https://bookwritingfounders.com/article-writing-publication)
13:21:37	23163/23163	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Aug%202019%2016:52:10%20GMT	https://bookwritingfounders.com/assets//images/client-logo/awp-logo-2.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/client-logo/awp-logo-2.png	(from https://bookwritingfounders.com/article-writing-publication)
13:21:38	37045/37045	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Aug%202019%2016:52:10%20GMT	https://bookwritingfounders.com/assets//images/client-logo/awp-logo-3.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/client-logo/awp-logo-3.png	(from https://bookwritingfounders.com/article-writing-publication)
13:21:38	26324/26324	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Aug%202019%2016:52:10%20GMT	https://bookwritingfounders.com/assets//images/client-logo/awp-logo-4.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/client-logo/awp-logo-4.png	(from https://bookwritingfounders.com/article-writing-publication)
